0.2,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.248,0.224,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.275,0.246,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.303,0.269,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.351,0.33,0.291,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.382,0.358,0.314,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.414,0.385,0.336,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.446,0.413,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.5,0.477,0.436,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.535,0.503,0.436,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.563,0.504,0.436,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.616,0.563,0.503,0.436,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.665,0.617,0.563,0.503,0.436,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.711,0.666,0.617,0.563,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.754,0.712,0.666,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.795,0.756,0.713,0.667,0.617,0.563,0.503,0.436,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.836,0.796,0.755,0.712,0.666,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.835,0.796,0.755,0.712,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.873,0.835,0.796,0.755,0.711,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.908,0.872,0.835,0.796,0.755,0.711,0.665,0.616,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.942,0.908,0.872,0.835,0.796,0.755,0.711,0.665,0.616,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,0.942,0.908,0.872,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,0.942,0.907,0.872,0.834,0.795,0.754,0.711,0.665,0.615,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,0.975,0.942,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.615,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,0.975,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.615,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.007,0.975,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.615,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.006,0.974,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.615,0.562,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.176,1.038,1.007,0.975,0.942,0.907,0.872,0.834,0.795,0.755,0.711,0.665,0.616,0.562,0.503,0.435,0.356,0.251,0,0,0,0,0,0,0,0,0,0,0
1.55,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.037,1.006,0.974,0.941,0.906,0.871,0.834,0.795,0.754,0.71,0.665,0.615,0.561,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0,0,0
1.6,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.068,1.038,1.007,0.975,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.503,0.435,0.356,0.251,0,0,0,0,0,0,0,0,0
1.65,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.254,1.067,1.037,1.006,0.974,0.941,0.906,0.871,0.833,0.794,0.754,0.71,0.664,0.615,0.561,0.502,0.435,0.355,0.251,0,0,0,0,0,0,0,0
1.7,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.097,1.068,1.037,1.006,0.974,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0,0,0
1.75,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.303,1.096,1.067,1.037,1.006,0.973,0.94,0.906,0.87,0.833,0.794,0.753,0.71,0.664,0.615,0.561,0.502,0.435,0.355,0.251,0,0,0,0,0,0
1.8,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.327,1.097,1.067,1.037,1.006,0.974,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0,0,0
1.85,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.125,1.096,1.067,1.036,1.005,0.973,0.94,0.906,0.87,0.833,0.794,0.753,0.71,0.664,0.615,0.561,0.502,0.435,0.355,0.251,0,0,0,0
1.9,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.374,1.125,1.097,1.067,1.037,1.006,0.974,0.941,0.907,0.871,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0,0,0
1.95,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.152,1.124,1.096,1.066,1.036,1.005,0.973,0.94,0.906,0.87,0.833,0.794,0.753,0.71,0.664,0.615,0.561,0.502,0.435,0.355,0.251,0,0
2,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.419,1.153,1.125,1.096,1.067,1.037,1.006,0.974,0.941,0.906,0.871,0.834,0.795,0.754,0.711,0.665,0.616,0.562,0.503,0.435,0.355,0.251,0
